key,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area
FR_BFC_90,7410,47.6382,6.8614,,609,,
FR_BL,,17.897728,-62.8342438,,25,,
FR_BRE,102740,48,-3,,27208,,
FR_COR,76910,42.15,9.083333333333,,8680,,
FR_COR_2A,76932,41.85,9.033333333333,,4014,,
FR_COR_2B,76931,42.46666666667,9.2,,4666,,
FR_CVL,8640,47.5,1.75,,39151,,
FR_CVL_18,7456,47.08111111111,2.444444444444,,7235,,
FR_CVL_28,7374,48.33333333333,1.416666666667,,5880,,
FR_CVL_36,7417,46.76666666667,1.6,,6791,,
FR_CVL_37,7408,47.25,0.6666666666667,,6127,,
FR_CVL_41,7399,47.26666666667,0.6666666666667,,6343,,
FR_CVL_45,7440,47.91666666667,2.166666666667,,6775,,
FR_GES,3792876,48.5989,7.7599,,57433,,
FR_GES_08,7395,49.57861111111,4.586666666667,,5229,,
FR_GES_10,7441,48.33333333333,4.166666666667,,6004,,
FR_GES_51,7379,49,4.25,,8162,,
FR_GES_52,7396,48.08333333333,5.25,,6211,,
FR_GES_54,51856,48.66666666667,6.166666666667,,5246,,
FR_GES_55,7382,48.96555555556,5.377777777778,,6211,,
FR_GES_57,51854,49.033889,6.661944,,6216,,
FR_GES_67,7415,48.81666666667,7.783333333333,,4755,,
FR_GES_68,7403,47.964167,7.319722,,3525,,
FR_GES_88,7384,48.16666666667,6.416666666667,,5874,,
FR_GF,1260551,3.99886,-52.99994,,83534,,
FR_GUA,1401835,16.25,-61.58333333333,,1628,,
FR_HDF,4217435,49.9205573,2.7029777,,31813,,
FR_HDF_02,7411,49.5,3.5,,7369,,
FR_HDF_59,7400,50.62138888889,3.032222222222,,5743,,
FR_HDF_60,7427,49.38333333333,2.416666666667,,5860,,
FR_HDF_62,7394,50.95,1.85,,6671,,
FR_HDF_80,7463,49.88333333333,2.416666666667,,6170,,
FR_IDF,8649,48.8522,2.3176,,12012,,
FR_IDF_75,7444,48.85694444444,2.351388888889,28,105,,
FR_IDF_77,7383,48.6,3,,5915,,
FR_IDF_78,7457,48.83333333333,1.916666666667,,2284,,
FR_IDF_91,7401,48.5,2.283333333333,,1804,,
FR_IDF_92,7449,48.83333333333,2.2,,176,,
FR_IDF_93,7389,48.9,2.483333333333,,236,,
FR_IDF_94,7458,48.75,2.416666666667,,245,,
FR_IDF_95,7433,49.06194444444,2.086111111111,,1246,,
FR_LRE,77601,-21.11444444444,55.5325,,2512,,
FR_MAY,3388394,-12.84305555556,45.13833333333,,374,,
FR_MF,,18.07527777778,-63.06,,54,,
FR_MQ,1891495,14.66666666667,-61,,1128,,
FR_NAQ,3792880,44.8366,-0.5888,,84061,,
FR_NAQ_16,7428,45.83333333333,0.3333333333333,,5956,,
FR_NAQ_17,7431,45.95,-0.9666666666667,,6864,,
FR_NAQ_19,7464,45.33333333333,1.833333333333,,5857,,
FR_NAQ_23,7459,46.58333333333,2.05,,5565,,
FR_NAQ_24,7375,45,0.6666666666667,,9060,,
FR_NAQ_33,7405,44.83333333333,-0.6666666666667,,9976,,
FR_NAQ_40,7376,43.87805555556,-0.8677777777778,,9243,,
FR_NAQ_47,1284995,44.33333333333,0.5,,5361,,
FR_NAQ_64,7450,43.25,-0.8333333333333,,7645,,
FR_NAQ_79,7455,46.5,0.3333333333333,,5999,,
FR_NAQ_86,7377,46.58138888889,0.3405555555556,,6990,,
FR_NAQ_87,7418,45.83333333333,1.266666666667,,5520,,
FR_NOR,3793170,49.18638888889,-0.3527777777778,,29906,,
FR_OCC,3792883,43.64878514129,2.343568369773,,72724,,
FR_OCC_09,7439,43,1.5,,4890,,
FR_OCC_11,7446,43.08333333333,2.416666666667,,6139,,
FR_OCC_12,7451,44.25,2.7,,8735,,
FR_OCC_30,7461,44.12805555556,4.081666666667,,5853,,
FR_OCC_31,7413,43.41666666667,1.5,,6309,,
FR_OCC_32,7422,43.65,0.5833333333333,,6257,,
FR_OCC_34,7429,43.61091944444,3.877230555556,,6224,,
FR_OCC_46,7454,44.55888888889,1.576388888889,,5217,,
FR_OCC_48,7421,44.33333333333,3.6,,5167,,
FR_OCC_65,7467,43.2,0.1333333333333,,4464,,
FR_OCC_66,7466,42.5,2.75,,4116,,
FR_OCC_81,7442,43.90972222222,2.109166666667,,5758,,
FR_OCC_82,7388,44,1.333333333333,,3718,,
FR_PAC,8654,44,6,,31400,,
FR_PAC_04,7380,44.09527777778,6.24,,6925,,
FR_PAC_05,7436,44.66666666667,6.333333333333,1665,5549,,
FR_PAC_06,7385,43.83333333333,7.166666666667,,4299,,
FR_PAC_13,7393,43.5,5.083333333333,,5087,,
FR_PAC_83,7390,43.40083333333,6.21,,5973,,
FR_PAC_84,7445,44,5.166666666667,,3567,,
FR_PDL,8650,47.46666666667,-0.8333333333333,,32082,,
FR_PDL_44,7432,47.33333333333,-1.666666666667,,6809,,
FR_PDL_49,7409,47.45,-0.6,,7166,,
FR_PDL_53,7438,48.16666666667,-0.6666666666667,,5175,,
FR_PDL_72,7443,48.28333333333,0.2166666666667,,6206,,
FR_PDL_85,7402,46.670556,-1.426667,,6720,,
FR_PM,,46.825,-56.275,,242,,
GA,192793,-0.6833305555556,11.5,,267670,261382,836
GB,62149,54.6,-2,,243610,183649,58699
GB_ENG,58447,53,-1,,130278,,
GB_ENG_E06000001,153375,54.686389,-1.210833,,94,,
GB_ENG_E06000002,150988,54.573,-1.238,,54,,
GB_ENG_E06000003,150989,54.57923055556,-1.034088888889,,245,,
GB_ENG_E06000004,150994,54.55,-1.333333333333,,205,,
GB_ENG_E06000005,153377,54.51666667,-1.55,,197,,
GB_ENG_E06000006,147284,53.33333333333,-2.75,,79,,
GB_ENG_E06000007,147278,53.388889,-2.596111,,181,,
GB_ENG_E06000008,148780,,,,137,,
GB_ENG_E06000009,148603,53.83333,-3.03333,,35,,
GB_ENG_E06000010,60148,53.75,-0.33333,,71,,
GB_ENG_E06000011,88083,53.91667,-0.5,,2405,,
GB_ENG_E06000012,69361,53.55,-0.1,,192,,
GB_ENG_E06000013,107240,53.6,-0.65,,846,,
GB_ENG_E06000014,134353,53.96396,-1.09142,,272,,
GB_ENG_E06000015,142308,52.9207,-1.47217,,78,,
GB_ENG_E06000016,162353,52.63333,-1.13333,,73,,
GB_ENG_E06000017,2703126,52.65,-0.6333333333333,,382,,
GB_ENG_E06000018,123292,52.955,-1.149166666667,,75,,
GB_ENG_E06000019,10187,52.08333333333,-2.75,,2180,,
GB_ENG_E06000020,167058,52.73,-2.49,,290,,
GB_ENG_E06000021,163183,53,-2.16667,,93,,
GB_ENG_E06000022,81941,51.39,-2.32,,346,,
GB_ENG_E06000023,57539,51.45,-2.583333333333,,110,,
GB_ENG_E06000024,80277,51.38333333333,-2.8,,374,,
GB_ENG_E06000025,82631,51.47944444444,-2.380277777778,,497,,
GB_ENG_E06000026,189924,50.38333,-4.13333,,80,,
GB_ENG_E06000027,161649,50.45222222222,-3.556944444444,,63,,
GB_ENG_E06000030,110212,51.57,-1.74,,230,,
GB_ENG_E06000031,161640,52.61666666667,-0.2666666666667,,343,,
GB_ENG_E06000032,158392,51.8911,-0.42793,,43,,
GB_ENG_E06000033,76489,51.536667,0.714722,,42,,
GB_ENG_E06000034,76521,51.5,0.4166666666667,,163,,
GB_ENG_E06000035,158019,51.41666666667,0.5666666666667,,194,,
GB_ENG_E06000036,113682,51.417222,-0.746944,,109,,
GB_ENG_E06000037,116938,51.4009,-1.3235,,704,,
GB_ENG_E06000038,115074,51.45416666667,-0.9730555555556,,40,,
GB_ENG_E06000039,117097,51.5,-0.56667,,33,,
GB_ENG_E06000040,111014,51.46666666667,-0.6666666666667,,197,,
GB_ENG_E06000041,114311,51.41097222,-0.834925,,179,,
GB_ENG_E06000042,172504,52.03333333333,-0.7666666666667,,309,,
GB_ENG_E06000043,114085,50.82777777778,-0.1527777777778,,83,,
GB_ENG_E06000044,,50.8,-1.06667,,40,,
GB_ENG_E06000045,,50.91667,-1.38333,,50,,
GB_ENG_E06000046,154350,50.66666666667,-1.266666666667,,380,,
GB_ENG_E06000047,88067,54.76055556,-1.46555556,,2226,,
GB_ENG_E06000049,153487,53.16222222222,-2.2175,,1166,,
GB_ENG_E06000050,153488,53.213,-2.902,745,917,,
GB_ENG_E06000051,167060,52.70805556,-2.75444444,,3197,,
GB_ENG_E06000052,57537,50.41666944444,-4.75,,3546,,
GB_ENG_E06000054,57533,51.31638889,-2.21,,3255,,
GB_ENG_E06000055,158396,52.13444444444,-0.4630555555556,57,476,,
GB_ENG_E06000056,161643,52.0263,-0.4906,,716,,
GB_ENG_E06000057,88066,55.16666666667,-2,,5014,,
GB_ENG_E06000058,9448448,,,,161,,
GB_ENG_E06000059,9448449,,,,2491,,
GB_ENG_E08000001,146937,53.5775,-2.43,,140,,
GB_ENG_E08000002,146927,53.59277777778,-2.298055555556,,99,,
GB_ENG_E08000003,146656,53.41667,-2.25,,116,,
GB_ENG_E08000004,146925,53.541944,-2.118611,542,142,,
GB_ENG_E08000005,146926,53.61666666667,-2.156666666667,,158,,
GB_ENG_E08000006,146657,53.50972222222,-2.334444444444,68,97,,
GB_ENG_E08000007,146658,53.4,-2.166666666667,78,126,,
GB_ENG_E08000008,146655,53.49,-2.094166666667,151,103,,
GB_ENG_E08000009,146675,53.43333333333,-2.3,30,106,,
GB_ENG_E08000010,146938,53.53333333333,-2.616666666667,,188,,
GB_ENG_E08000011,173025,53.439,-2.851,,87,,
GB_ENG_E08000012,172987,53.41667,-2.91667,,112,,
GB_ENG_E08000013,173478,53.454,-2.746,,136,,
GB_ENG_E08000014,173023,53.445,-2.998,,155,,
GB_ENG_E08000015,162456,53.396972,-3.011914,,157,,
GB_ENG_E08000016,106964,53.55,-1.466666666667,,329,,
GB_ENG_E08000017,106961,53.5225,-1.128611111111,,568,,
GB_ENG_E08000018,106960,53.43083333333,-1.354722222222,,287,,
GB_ENG_E08000019,106956,53.41667,-1.5,,368,,
GB_ENG_E08000021,142282,55.00767861111,-1.657836666667,,11512,,
GB_ENG_E08000022,142245,55.0123,-1.5456,,82,,
GB_ENG_E08000023,140390,54.959,-1.438,,64,,
GB_ENG_E08000024,116279,54.91,-1.385,,137,,
GB_ENG_E08000025,162378,52.48048,-1.89823,,268,,
GB_ENG_E08000026,162370,52.41666666667,-1.516666666667,,99,,
GB_ENG_E08000027,162488,52.5,-2.0833,,98,,
GB_ENG_E08000028,162485,52.50527777778,-2.017222222222,,86,,
GB_ENG_E08000029,162373,52.420833,-1.776667,,178,,
GB_ENG_E08000030,162486,52.585,-1.9825,,104,,
GB_ENG_E08000031,173722,52.58333,-2.11667,,69,,
GB_ENG_E08000032,118323,53.792,-1.754,,366,,
GB_ENG_E08000033,118327,53.72,-1.97,,364,,
GB_ENG_E08000034,109954,53.593,-1.801,,409,,
GB_ENG_E08000035,118362,53.79916666667,-1.549166666667,,552,,
GB_ENG_E08000036,109960,53.683,-1.499,,339,,
GB_ENG_E08000037,140462,54.95,-1.6,,142,,
GB_ENG_E09000001,51800,51.51583333333,-0.09222222222222,20,3,,
GB_ENG_E09000002,185483,51.53611111111,0.07888888888889,,36,,
GB_ENG_E09000003,51831,51.62527777778,-0.1530555555556,,87,,
GB_ENG_E09000004,51903,51.45555555556,0.1536111111111,,61,,
GB_ENG_E09000005,75767,51.55888888889,-0.2811111111111,,43,,
GB_ENG_E09000006,152126,51.40444444444,0.02,,150,,
GB_ENG_E09000007,51827,51.52888888889,-0.1255555555556,,22,,
GB_ENG_E09000008,51907,51.37111111111,-0.09888888888889,,86,,
GB_ENG_E09000009,181321,51.51305555556,-0.3088888888889,,56,,
GB_ENG_E09000010,51841,51.65472222222,-0.07972222222222,,81,,
GB_ENG_E09000011,51902,51.48,0,,47,,
GB_ENG_E09000012,51806,51.54472222222,-0.0575,,19,,
GB_ENG_E09000013,184484,51.4925,-0.2347222222222,,16,,
GB_ENG_E09000014,51814,51.6,-0.1119444444444,,30,,
GB_ENG_E09000015,181292,51.58833333333,-0.3319444444444,,50,,
GB_ENG_E09000016,185478,51.58138888889,0.1838888888889,,112,,
GB_ENG_E09000017,183779,51.54361111111,-0.4761111111111,,116,,
GB_ENG_E09000018,51848,51.47361111111,-0.3655555555556,,56,,
GB_ENG_E09000019,51821,51.54166666667,-0.1022222222222,,15,,
GB_ENG_E09000020,51793,51.50222222222,-0.1952777777778,,12,,
GB_ENG_E09000021,51909,51.40833333333,-0.3052777777778,,37,,
GB_ENG_E09000022,184710,51.46083333333,-0.1163888888889,,27,,
GB_ENG_E09000023,184724,51.44527777778,-0.02027777777778,,35,,
GB_ENG_E09000024,51905,51.40138888889,-0.1961111111111,,38,,
GB_ENG_E09000025,185505,51.53277777778,0.05555555555556,,36,,
GB_ENG_E09000026,65598,51.55861111111,0.07444444444444,23,56,,
GB_ENG_E09000027,151795,51.44777777778,-0.3241666666667,,57,,
GB_ENG_E09000028,8450265,51.50333333333,-0.08055555555556,,29,,
GB_ENG_E09000029,17529,51.36166666667,-0.1947222222222,,44,,
GB_ENG_E09000030,51805,51.51,-0.006111111111111,,20,,
GB_ENG_E09000031,65595,51.59122222222,-0.01352777777778,,39,,
GB_ENG_E09000032,51906,51.45711111111,-0.1903055555556,,34,,
GB_ENG_E09000033,51781,51.4975,-0.1372222222222,,21,,
GB_ENG_E10000002,172710,,,,1565,,
GB_ENG_E10000003,180837,,,,3046,,
GB_ENG_E10000006,88065,54.5,-3.25,,6767,,
GB_ENG_E10000007,195384,,,,2547,,
GB_ENG_E10000008,,,,,6564,,
GB_ENG_E10000011,92650,,,,1709,,
GB_ENG_E10000012,180904,,,,3464,,
GB_ENG_E10000013,85103,,,,2653,,
GB_ENG_E10000014,172799,,,,3679,,
GB_ENG_E10000015,57032,51.9,-0.2,,1643,,
GB_ENG_E10000016,172385,,,,3545,,
GB_ENG_E10000017,88081,,,,2903,,
GB_ENG_E10000018,189890,,,,2083,,
GB_ENG_E10000019,78312,,,,5937,,
GB_ENG_E10000020,57397,52.66666666667,1,,5380,,
GB_ENG_E10000021,63375,52.28333333333,-0.8333333333333,,2364,,
GB_ENG_E10000023,88068,,,,8038,,
GB_ENG_E10000024,181040,,,,2085,,
GB_ENG_E10000025,6103258,51.75,-1.28,,2605,,
GB_ENG_E10000027,,,,,3451,,
GB_ENG_E10000028,195444,,,,2620,,
GB_ENG_E10000029,28595,52.16666666667,1,,3801,,
GB_ENG_E10000030,5700081,51.25,-0.4166666666667,,1663,,
GB_ENG_E10000031,57516,52.33333333333,-1.583333333333,,1975,,
GB_ENG_E10000032,3336390,50.91666666667,-0.5,,1991,,
GB_ENG_E10000034,57581,52.2,-2.166666666667,,1741,,
GB_NIR,156393,54.68333333333,-6.75,,14130,,
GB_NIR_N09000001,,54.7167,-6.21667,,572,,
GB_NIR_N09000002,,54.351,-6.492,,1337,,
GB_NIR_N09000003,,54.59388888889,-5.929444444444,,132,,
GB_NIR_N09000004,,55.203,-6.5,,1980,,
GB_NIR_N09000005,,54.927,-7.424,,1238,,
GB_NIR_N09000006,4183318,54.545,-7.494,,2857,,
GB_NIR_N09000007,,54.523,-5.973,,505,,
GB_NIR_N09000008,,54.828,-6.078,,1046,,
GB_NIR_N09000009,,54.668,-6.679,,1827,,
GB_NIR_N09000010,,54.111,-6.161,,1633,,
GB_NIR_N09000011,,54.562,-5.637,,461,,
GB_SCT,58446,57,-5,,78782,,
GB_WLS,58437,52.35,-3.633333333333,,20779,,
GD,550727,12.116667,-61.666667,,340,154,170
GE,,,,,69700,64913,3603
GF,1260551,3.99886,-52.99994,,83534,,
GG,3064410,49.4558,-2.5775,,63,,
GH,192781,8,-0.5,,238540,224697,6239
GI,1278736,36.13775,-5.345361111111,11,10,2,4
GL,2184073,72,-40,,410450,242640,33
GM,192774,13.5,-15.5,,11300,10462,446
GN,192778,10,-11,,245860,243431,1474
GQ,192791,1.5,10,,28050,26801,97
GR,192307,38.5,23,,131960,112654,18519
GS,1983628,-54.25,-36.75,,3718,,
GT,1521463,15.5,-90.25,,108890,103568,4132
GT_AV,214695,15.5,-90.33333333333,1316,8686,,
GT_BV,214712,15.10138888889,-90.31861111111,,3124,,
GT_CM,214715,14.56331666667,-90.98206666667,,1979,,
GT_CQ,214702,14.79944444444,-89.54361111111,424,2376,,
GT_ES,214714,14.29777777778,-90.78694444444,,4384,,
GT_GU,214704,14.64138888889,-90.51305555556,,2253,,
GT_HU,214708,15.31416666667,-91.47583333333,,7403,,
GT_IZ,214705,15.73333333333,-88.6,,9038,,
GT_JA,214706,14.63388888889,-89.98111111111,,2063,,
GT_JU,214716,14.28277777778,-89.8925,,3216,,
GT_PE,214699,16.9,-89.9,,35854,,
GT_PR,214697,14.85388888889,-90.06861111111,2962,1922,,
GT_QC,214700,15.03,-91.15,,8378,,
GT_QZ,214710,14.84583333333,-91.51888888889,2333,1953,,
GT_RE,214711,14.5353,-91.6783,,1856,,
GT_SA,214703,14.5566666667,-90.7338888889,,465,,
GT_SM,214707,14.96111111,-91.79555556,,3791,,
GT_SO,214713,14.773889,-91.1875,,1061,,
GT_SR,9565597,14.27833333333,-90.3,,2295,,
GT_SU,214696,14.534,-91.503,371,2510,,
GT_TO,214709,14.9125,-91.36,,1061,,
GT_ZA,214698,14.9725,-89.52833333333,220,2690,,
GU,1152532,13.5,144.8,,540,33,516
GW,192776,12,-15,,36130,33630,306
GY,287083,5.733333,-59.316667,,214970,207343,627
GZ,1473938,31.41666666667,34.33333333333,,365,,
HK,913110,22.27833333333,114.1586111111,7,1110,231,902
HM,2177227,-53.09354,73.516992,2745,658903,,
HN,287670,14.633333,-86.816667,,112490,108151,3702
HN_AT,4627386,15.64333333333,-87.13166666667,,4372,,
HN_CH,4627314,13.31666666667,-87.21666666667,,4360,,
HN_CL,4627315,15.91666666667,-86,,8249,,
HN_CM,4627387,14.45,-87.63333333333,,5124,,
HN_CP,4627388,14.76666666667,-88.78333333333,,3242,,
HN_CR,4627389,15.50277777778,-88.01361111111,,3954,,
HN_EP,4627316,13.93333333333,-86.85,,7489,,
HN_FM,4627390,14.1,-87.21666666667,,8619,,
HN_GD,3811537,15.26666666667,-83.76666666667,,16997,,
HN_IB,4625745,16.29083333333,-86.41083333333,,250,,
HN_IN,4627391,14.316667,-88.15,,3123,,
HN_LE,4627393,14.58333333333,-88.58333333333,,4234,,
HN_LP,4627392,14.33333333333,-87.68333333333,,2331,,
HN_OC,4627394,14.43333333333,-89.18333333333,,1630,,
HN_OL,4627317,14.6,-86.2,,24057,,
HN_SB,4627395,14.91666666667,-88.23333333333,,5024,,
HN_VA,4627318,13.53333333333,-87.48333333333,,1665,,
HN_YO,4627396,15.13333333333,-87.1,,7781,,
HR,214885,45.25,15.466667,,56590,51020,5303
HT,307829,19,-72.8,,27750,26163,764
HT_AR,392238,19.45,-72.6833,,4987,,
HT_CE,392213,19,-72,331,3487,,
HT_GA,391700,18.6667,-74.1167,,1912,,
HT_ND,392028,19.76666666667,-72.2,,2115,,
HT_NE,392189,19.6678,-71.8397,,1623,,
HT_NI,391834,18.45,-73.1,,1268,,
HT_NO,391963,19.95,-72.83333333333,,2103,,
HT_OU,386871,18.66381,-72.29141,55,4983,,
HT_SD,2744350,18.2,-73.75,,2654,,
HT_SE,391953,18.2333,-72.5333,,2034,,
HU,21335,47,19,,93030,,
ID,304751,-2,118,,1913580,1838683,42077
ID_AC,2390836,4.3,96.9,125,57956,,
ID_BA,1615621,-8.5,115,73,5780,,
ID_BB,3797243,-2.133333333333,106.1166666667,8,16424,,
ID_BE,2390837,-3.8,102.25,100,19789,,
ID_BT,2388356,-6.5,106.25,99,9663,,
ID_GO,2388665,0.666667,123,43,12215,,
ID_JA,2390838,-1.583333333333,103.6166666667,69,50058,,
ID_JB,2388361,-6.75,107.5,881,35378,,
ID_JI,3438227,-7.939166666667,112.9527777778,1554,47800,,
ID_JK,6362934,-6.21462,106.84513,16,662,,
ID_JT,2388357,-7.5,110,561,32801,,
ID_KB,2388616,0,110.5,33,147307,,
ID_KI,5449459,1.05,116.3166666667,69,129067,,
ID_KR,3797244,0.61667,106.98333,,21992,,
ID_KS,2388615,-2.5,115.5,35,38744,,
ID_KT,2388613,-2.216666666667,113.9166666667,42,153564,,
ID_KU,5449460,3.415083333333,116.4633333333,79,72275,,
ID_LA,2390839,-5.45,105.2666666667,58,35376,,
ID_MA,2396795,-3.705,128.17,725,46914,,
ID_MU,2396796,0.7833333333333,127.3666666667,,31982,,
ID_NB,1615622,-8.583333333333,116.1166666667,690,19709,,
ID_NT,2396778,-10.18333333333,123.5833333333,349,48718,,
ID_PA,4521144,-2.533330555556,140.7169444444,32,319036,,
ID_PB,4521145,-1.801389,133.670556,16,140376,,
ID_RI,2390840,0.5333333333333,101.45,10,75569,,
ID_SA,2388666,1.25,124.8333333333,886,15359,,
ID_SB,2390841,-1,100.5,1250,42012,,
ID_SG,2388668,-3.95,122.5,61,38067,,
ID_SN,2388667,-4.333333333333,120.25,15,46717,,
ID_SR,2388669,-2.683333333333,118.9,121,16787,,
ID_SS,2390842,-2.75,103.8333333333,28,91592,,
ID_ST,2388664,-1,121,570,61841,,
ID_SU,2390843,2,99,1024,72981,,
ID_YO,5616105,-7.801388888889,110.3644444444,154,3133,,
IE,7681896,53.33333333333,-8,,70280,63249,5638
IL,1473946,31,35,,22070,15622,6399
IM,62269,54.235,-4.525,,570,333,242
IN,304716,22.8,83,,3287259,2980489,222688
IN_AN,2025855,11.68,92.77,,8249,,
IN_AP,2022095,16,79,,275068,,
IN_AR,2027346,27.06,93.37,,83743,,
IN_AS,2025886,26,93,,78438,,
IN_BR,1958982,25.37,85.13,,94163,,
IN_CH,1942809,30.73527777778,76.79111111111,350,114,,
IN_CT,1972004,21.27,81.6,,135194,,
IN_DD,1953042,20.42694444444,72.85,,122,,
IN_DL,1942586,28.66666666667,77.21666666667,200,1484,,
IN_DN,1952531,20.27,73.02,16,491,,
IN_GA,1997192,15.401944,74.043333,1167,3702,,
IN_GJ,1949080,23.21666666667,72.68333333333,,196024,,
IN_HP,364186,31.10333333333,77.17222222222,2319,55780,,
IN_HR,1942601,29.193657,76.324586,,44212,,
IN_JH,1960191,23.35,85.33,,79714,,
IN_JK,,33.5,75,,42241,,
IN_KA,2019939,12.97021388889,77.56028888889,,191791,,
IN_KL,2018151,8.5074,76.972,,38863,,
IN_LA,5515045,34.143333,77.518333,,59196,,
IN_LD,2027460,10.57,72.64,16,32,,
IN_MH,1950884,19.56,76.42,,307713,,
IN_ML,2027521,25.57,91.88,,22429,,
IN_MN,2027869,24.80668055556,93.94168888889,,22327,,
IN_MP,1950071,23.25,77.417,,308245,,
IN_MZ,2029046,23.36,92.8,,21081,,
IN_NL,2027973,26.22916944444,94.6525,,16579,,
IN_OR,1984022,20.15,85.5,,155707,,
IN_PB,1942686,30.76666666667,75.46666666667,,50362,,
IN_PY,,11.93,79.83,16,492,,
IN_RJ,1942920,26.57277777778,73.83888888889,,342269,,
IN_SK,1791324,27.55,88.5,,7096,,
IN_TG,3250963,17.99,79.59,,112077,,
IN_TN,96905,13.09,80.27,,130058,,
IN_TR,2026458,23.84,91.28,,10486,,
IN_UP,1942587,26.85,80.91,,243290,,
IN_UT,9987086,30.33,78.06,,53566,,
IN_WB,1960177,22.56666666667,88.36666666667,,88752,,
IO,1993867,-6,71.5,,,,
IQ,304934,33,43,,435052,415378,12430
IQ_AN,,32.9,41.6,,135000,,
IQ_AR,2969761,36.18333333333,44.03333333333,,12000,,
IQ_BA,,30.36666666667,47.36666666667,,19070,,
IQ_BB,,32.61666666667,44.55,,5800,,
IQ_BG,,33.33333333333,44.43333333333,34,204,,
IQ_DA,2969732,37.05,43.15,,10000,,
IQ_DI,,33.88333333333,45.06666666667,,14700,,
IQ_DQ,,31.23333333333,46.31666666667,,12900,,
IQ_HA,3826029,35.2,46,,880,,
IQ_KA,,32.45,43.8,,5030,,
IQ_KI,,35.36666666667,44.13333333333,,10500,,
IQ_MA,,31.9,47.03333333333,,16070,,
IQ_MU,,30.2,45.35,,51740,,
IQ_NA,,31.11666666667,43.8,,28820,,
IQ_NI,,36,42.46666666667,,36700,,
IQ_QA,,31.85,45.05,,8150,,
IQ_SD,,34.45,43.58333333333,,26000,,
IQ_SU,,35.51666666667,45.31666666667,,20000,,
IQ_WA,,32.66666666667,45.75,,17150,,
IR,304938,32,53,,1745150,1545056,69243
IS,299133,65,-19,,103000,88593,1024
IT,365331,42.5,12.5,,301340,223236,73541
IT_21,44874,45.25,7.916666666667,421,25402,,
IT_23,45155,45.71666666667,7.366666666667,951,3263,,
IT_25,44879,45.65,9.95,,23864,,
IT_34,43648,45.73333333333,11.85,180,18339,,
IT_36,179296,46.1,13.11666666667,206,7862,,
IT_42,301482,44.45,8.766666666667,250,5422,,
IT_45,42611,44.75,11,211,22123,,
IT_52,41977,43.35,11.01666666667,279,22987,,
IT_55,42004,42.98333333333,12.56666666667,493,8456,,
IT_57,53060,43.31666666667,13,343,9694,,
IT_62,40784,41.9,12.71666666667,416,17236,,
IT_65,53937,42.21666666667,13.83333333333,563,10832,,
IT_67,41256,41.6997,14.6111,631,4438,,
IT_72,40218,40.75,14.78333333333,322,13671,,
IT_75,40095,41.00861111111,16.51277777778,,19366,,
IT_77,40137,40.5,16.5,633,9995,,
IT_78,1783980,39,16.5,,15222,,
IT_82,39152,37.59995833333,14.01537777778,3340,25711,,
IT_88,7361997,40.05,9.083333333333,334,23949,,
IT_BZ,47046,46.50000001,11.33333334,,7400,,
IT_TN,45756,46.0664228,11.1257601,,6207,,
JE,367988,49.19,-2.11,,118,,
JM,555017,18.18,-77.4,,10990,8015,3001
JO,184818,31.2,36.5,,89320,86229,3384
JP,382313,35,136,,377970,260650,108678
JP_01,6679920,43,142,2290,77985,,
JP_02,1834655,40.82466666667,140.7406388889,,9626,,
JP_03,3792412,39.70361111111,141.1525,,15278,,
JP_04,3790801,38.35,140.9666666667,,7282,,
JP_05,3791413,39.71861111111,140.1025,,11638,,
JP_06,3790869,38.43333333333,140.1333333333,,9323,,
JP_07,1800608,37.4,140.4666666667,,13783,,
JP_08,2682940,36.3,140.3166666667,,6096,,
JP_09,,36.51666666667,139.8166666667,,6408,,
JP_10,,36.36666666667,139.1166666667,,6362,,
JP_11,1768185,35.95,139.55,,3798,,
JP_12,2679957,35.605,140.1233333333,,5156,,
JP_13,1543125,35.68972222222,139.6922222222,6,2188,,
JP_14,2689487,35.44750833333,139.6423444444,,2416,,
JP_15,,37.61666666667,138.8666666667,,12582,,
JP_16,,36.71666666667,137.15,,4247,,
JP_17,3794726,36.63333333333,136.65,,4185,,
JP_18,357112,35.98333333333,136.1833333333,,4189,,
JP_19,,35.61666666667,138.6166666667,,4465,,
JP_20,,36.25,138.1,,13585,,
JP_21,,35.48333333333,136.9,,10621,,
JP_22,3793581,34.916389,138.316389,,7780,,
