date,key,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator
2020-06-22,FR_BFC_21,0,1335,24,,,2,,,
2020-06-22,FR_BFC_25,0,791,21,,,2,,,
2020-06-22,FR_BFC_39,0,393,11,,,0,,,
2020-06-22,FR_BFC_58,1,137,12,,,1,,,
2020-06-22,FR_BFC_70,0,371,19,,,0,,,
2020-06-22,FR_BFC_71,2,1140,34,,,4,,,
2020-06-22,FR_BFC_89,2,473,22,,,1,,,
2020-06-22,FR_BFC_90,1,727,28,,,2,,,
2020-06-22,FR_BRE,1,1623,115,,,5,,,
2020-06-22,FR_BRE_22,1,278,19,,,0,,,
2020-06-22,FR_BRE_29,0,236,17,,,0,,,
2020-06-22,FR_BRE_35,0,607,50,,,3,,,
2020-06-22,FR_BRE_56,0,502,29,,,2,,,
2020-06-22,FR_COR,0,409,16,,,2,,,
2020-06-22,FR_COR_2A,0,253,15,,,1,,,
2020-06-22,FR_COR_2B,0,156,1,,,1,,,
2020-06-22,FR_CVL,0,3116,442,,,22,,,
2020-06-22,FR_CVL_18,0,314,37,,,0,,,
2020-06-22,FR_CVL_28,0,757,96,,,9,,,
2020-06-22,FR_CVL_36,0,280,81,,,3,,,
2020-06-22,FR_CVL_37,0,501,66,,,2,,,
2020-06-22,FR_CVL_41,0,414,88,,,0,,,
2020-06-22,FR_CVL_45,0,850,74,,,8,,,
2020-06-22,FR_GES,17,17959,1267,,,66,,,
2020-06-22,FR_GES_08,0,367,12,,,2,,,
2020-06-22,FR_GES_10,0,959,27,,,3,,,
2020-06-22,FR_GES_51,2,1434,92,,,5,,,
2020-06-22,FR_GES_52,1,457,28,,,1,,,
2020-06-22,FR_GES_54,2,1751,91,,,6,,,
2020-06-22,FR_GES_55,5,741,17,,,2,,,
2020-06-22,FR_GES_57,1,3587,295,,,23,,,
2020-06-22,FR_GES_67,0,3547,356,,,8,,,
2020-06-22,FR_GES_68,6,4122,314,,,16,,,
2020-06-22,FR_GES_88,0,994,35,,,0,,,
2020-06-22,FR_GF,21,780,238,,,32,,,
2020-06-22,FR_GUA,0,246,12,,,0,,,
2020-06-22,FR_HDF,4,9656,1099,,,78,,,
2020-06-22,FR_HDF_02,0,1484,114,,,7,,,
2020-06-22,FR_HDF_59,2,3449,463,,,34,,,
2020-06-22,FR_HDF_60,0,1692,246,,,7,,,
2020-06-22,FR_HDF_62,2,1952,195,,,25,,,
2020-06-22,FR_HDF_80,0,1079,81,,,5,,,
2020-06-22,FR_IDF,59,41249,4358,,,335,,,
2020-06-22,FR_IDF_75,1,9046,599,,,76,,,
2020-06-22,FR_IDF_77,7,3630,297,,,39,,,
2020-06-22,FR_IDF_78,14,3143,429,,,23,,,
2020-06-22,FR_IDF_91,4,3340,466,,,38,,,
2020-06-22,FR_IDF_92,4,6418,803,,,64,,,
2020-06-22,FR_IDF_93,8,5654,714,,,65,,,
2020-06-22,FR_IDF_94,19,6330,665,,,22,,,
2020-06-22,FR_IDF_95,2,3688,385,,,8,,,
2020-06-22,FR_LRE,0,322,48,,,6,,,
2020-06-22,FR_MAY,10,810,80,,,22,,,
2020-06-22,FR_MQ,0,234,24,,,6,,,
2020-06-22,FR_NAQ,1,3222,136,,,14,,,
2020-06-22,FR_NAQ_16,0,108,4,,,1,,,
2020-06-22,FR_NAQ_17,0,308,16,,,1,,,
2020-06-22,FR_NAQ_19,0,219,0,,,0,,,
2020-06-22,FR_NAQ_23,0,111,4,,,2,,,
2020-06-22,FR_NAQ_24,0,181,12,,,0,,,
2020-06-22,FR_NAQ_33,1,1345,71,,,9,,,
2020-06-22,FR_NAQ_40,0,95,5,,,1,,,
2020-06-22,FR_NAQ_47,0,97,8,,,0,,,
2020-06-22,FR_NAQ_64,0,268,1,,,0,,,
2020-06-22,FR_NAQ_79,0,116,3,,,0,,,
2020-06-22,FR_NAQ_86,0,203,7,,,0,,,
2020-06-22,FR_NAQ_87,0,171,5,,,0,,,
2020-06-22,FR_NOR,2,2466,245,,,10,,,
2020-06-22,FR_NOR_14,0,473,27,,,1,,,
2020-06-22,FR_NOR_27,1,349,52,,,0,,,
2020-06-22,FR_NOR_50,0,246,36,,,3,,,
2020-06-22,FR_NOR_61,1,317,39,,,1,,,
2020-06-22,FR_NOR_76,0,1081,91,,,5,,,
2020-06-22,FR_OCC,4,3882,99,,,14,,,
2020-06-22,FR_OCC_09,0,46,1,,,1,,,
2020-06-22,FR_OCC_11,1,445,5,,,1,,,
2020-06-22,FR_OCC_12,0,177,1,,,0,,,
2020-06-22,FR_OCC_30,0,458,24,,,2,,,
2020-06-22,FR_OCC_31,2,739,40,,,3,,,
2020-06-22,FR_OCC_32,0,144,2,,,1,,,
2020-06-22,FR_OCC_34,1,870,11,,,0,,,
2020-06-22,FR_OCC_46,0,202,1,,,0,,,
2020-06-22,FR_OCC_48,0,24,0,,,0,,,
2020-06-22,FR_OCC_65,0,197,5,,,2,,,
2020-06-22,FR_OCC_66,0,370,1,,,1,,,
2020-06-22,FR_OCC_81,0,155,5,,,2,,,
2020-06-22,FR_OCC_82,0,55,3,,,1,,,
2020-06-22,FR_PAC,2,7145,643,,,40,,,
2020-06-22,FR_PAC_04,0,157,3,,,0,,,
2020-06-22,FR_PAC_05,0,147,9,,,0,,,
2020-06-22,FR_PAC_06,0,994,64,,,1,,,
2020-06-22,FR_PAC_13,2,4407,437,,,35,,,
2020-06-22,FR_PAC_83,0,1089,102,,,4,,,
2020-06-22,FR_PAC_84,0,351,28,,,0,,,
2020-06-22,FR_PDL,8,2857,197,,,7,,,
2020-06-22,FR_PDL_44,6,916,60,,,4,,,
2020-06-22,FR_PDL_49,1,806,68,,,2,,,
2020-06-22,FR_PDL_53,0,237,7,,,0,,,
2020-06-22,FR_PDL_72,0,545,38,,,0,,,
2020-06-22,FR_PDL_85,1,353,24,,,1,,,
2020-06-22,GB_SCT,515,89117,,15,8498,,,,
2020-06-22,GB_SCT_S08000015,5,3410,,5,672,,,,
2020-06-22,GB_SCT_S08000016,9,2069,,5,528,,,,
2020-06-22,GB_SCT_S08000017,5,925,,5,506,,,,
2020-06-22,GB_SCT_S08000019,5,2559,,5,524,,,,
2020-06-22,GB_SCT_S08000020,42,5979,,5,754,,,,
2020-06-22,GB_SCT_S08000022,7,1526,,5,501,,,,
2020-06-22,GB_SCT_S08000024,127,15430,,6,1602,,,,
2020-06-22,GB_SCT_S08000025,123,10947,,10,970,,,,
2020-06-22,GB_SCT_S08000026,123,10947,,10,970,,,,
2020-06-22,GB_SCT_S08000028,5,445,,5,485,,,,
2020-06-22,GB_SCT_S08000029,53,6781,,5,577,,,,
2020-06-22,GB_SCT_S08000030,5,3670,,5,616,,,,
2020-06-22,GB_SCT_S08000031,236,37297,,5,2699,,,,
2020-06-22,GB_SCT_S08000032,39,9740,,5,1243,,,,
2020-06-22,IT,,,2165,,,127,,,
2020-06-22,IT_21,,,365,,,19,,,
2020-06-22,IT_23,,,4,,,0,,,
2020-06-22,IT_25,,,1098,,,51,,,
2020-06-22,IT_34,,,30,,,1,,,
2020-06-22,IT_36,,,15,,,0,,,
2020-06-22,IT_42,,,59,,,1,,,
2020-06-22,IT_45,,,141,,,12,,,
2020-06-22,IT_52,,,27,,,9,,,
2020-06-22,IT_55,,,5,,,1,,,
2020-06-22,IT_57,,,13,,,0,,,
2020-06-22,IT_62,,,224,,,23,,,
2020-06-22,IT_65,,,52,,,3,,,
2020-06-22,IT_67,,,3,,,0,,,
2020-06-22,IT_72,,,40,,,0,,,
2020-06-22,IT_75,,,33,,,0,,,
2020-06-22,IT_77,,,1,,,0,,,
2020-06-22,IT_78,,,15,,,0,,,
2020-06-22,IT_82,,,26,,,6,,,
2020-06-22,IT_88,,,9,,,0,,,
2020-06-22,IT_BZ,,,5,,,1,,,
2020-06-22,IT_TN,,,0,,,0,,,
2020-06-22,MX,41,60481,,1,5219,,,,
2020-06-22,MX_AGU,5,428,,0,18,,,,
2020-06-22,MX_BCN,0,3618,,0,74,,,,
2020-06-22,MX_BCS,0,189,,0,21,,,,
2020-06-22,MX_CAM,0,458,,0,74,,,,
2020-06-22,MX_CHH,0,1342,,0,395,,,,
2020-06-22,MX_CHP,0,1238,,0,184,,,,
2020-06-22,MX_CMX,4,14416,,0,1261,,,,
2020-06-22,MX_COA,0,448,,0,22,,,,
2020-06-22,MX_COL,0,199,,0,16,,,,
2020-06-22,MX_DUR,0,292,,0,27,,,,
2020-06-22,MX_GRO,0,1547,,0,207,,,,
2020-06-22,MX_GUA,0,1223,,0,103,,,,
2020-06-22,MX_HID,6,1379,,0,120,,,,
2020-06-22,MX_JAL,5,1604,,0,166,,,,
2020-06-22,MX_MEX,2,10325,,0,352,,,,
2020-06-22,MX_MIC,0,945,,0,57,,,,
2020-06-22,MX_MOR,0,1328,,0,51,,,,
2020-06-22,MX_NAY,0,429,,0,36,,,,
2020-06-22,MX_NLE,5,823,,0,133,,,,
2020-06-22,MX_OAX,0,1121,,0,123,,,,
2020-06-22,MX_PUE,3,2886,,0,296,,,,
2020-06-22,MX_QUE,2,745,,0,44,,,,
2020-06-22,MX_ROO,0,1172,,0,177,,,,
2020-06-22,MX_SIN,0,2556,,0,257,,,,
2020-06-22,MX_SLP,0,376,,0,57,,,,
2020-06-22,MX_SON,0,1551,,0,88,,,,
2020-06-22,MX_TAB,0,1783,,0,179,,,,
2020-06-22,MX_TAM,0,668,,0,46,,,,
2020-06-22,MX_TLA,0,673,,0,193,,,,
2020-06-22,MX_VER,2,3640,,0,345,,,,
2020-06-22,MX_YUC,7,851,,1,63,,,,
2020-06-22,MX_ZAC,0,228,,0,34,,,,
2020-06-22,NL,2,11790,,,,,,,
2020-06-22,NL_DR,0,116,,,,,,,
2020-06-22,NL_DR_0106,0,12,,,,,,,
2020-06-22,NL_DR_0109,0,13,,,,,,,
2020-06-22,NL_DR_0114,0,20,,,,,,,
2020-06-22,NL_DR_0118,0,19,,,,,,,
2020-06-22,NL_DR_0119,0,8,,,,,,,
2020-06-22,NL_DR_1680,0,1,,,,,,,
2020-06-22,NL_DR_1681,0,4,,,,,,,
2020-06-22,NL_DR_1690,0,11,,,,,,,
2020-06-22,NL_DR_1699,0,4,,,,,,,
2020-06-22,NL_DR_1701,0,9,,,,,,,
2020-06-22,NL_DR_1730,0,9,,,,,,,
2020-06-22,NL_DR_1731,0,6,,,,,,,
2020-06-22,NL_FL,0,267,,,,,,,
2020-06-22,NL_FL_0034,0,125,,,,,,,
2020-06-22,NL_FL_0050,0,12,,,,,,,
2020-06-22,NL_FL_0171,0,14,,,,,,,
2020-06-22,NL_FL_0184,0,22,,,,,,,
2020-06-22,NL_FL_0303,0,30,,,,,,,
2020-06-22,NL_FL_0995,0,64,,,,,,,
2020-06-22,NL_FR,0,130,,,,,,,
2020-06-22,NL_FR_0059,0,0,,,,,,,
2020-06-22,NL_FR_0060,0,0,,,,,,,
2020-06-22,NL_FR_0072,0,4,,,,,,,
2020-06-22,NL_FR_0074,0,13,,,,,,,
2020-06-22,NL_FR_0080,0,33,,,,,,,
2020-06-22,NL_FR_0085,0,3,,,,,,,
2020-06-22,NL_FR_0086,0,7,,,,,,,
2020-06-22,NL_FR_0088,0,0,,,,,,,
2020-06-22,NL_FR_0090,0,9,,,,,,,
2020-06-22,NL_FR_0093,0,0,,,,,,,
2020-06-22,NL_FR_0096,0,0,,,,,,,
2020-06-22,NL_FR_0098,0,3,,,,,,,
2020-06-22,NL_FR_0737,0,4,,,,,,,
2020-06-22,NL_FR_1891,0,2,,,,,,,
2020-06-22,NL_FR_1900,0,18,,,,,,,
2020-06-22,NL_FR_1940,0,16,,,,,,,
2020-06-22,NL_FR_1949,0,12,,,,,,,
2020-06-22,NL_FR_1970,0,6,,,,,,,
2020-06-22,NL_GE,0,1505,,,,,,,
2020-06-22,NL_GE_0197,0,9,,,,,,,
2020-06-22,NL_GE_0200,0,92,,,,,,,
2020-06-22,NL_GE_0202,0,67,,,,,,,
2020-06-22,NL_GE_0203,0,18,,,,,,,
2020-06-22,NL_GE_0209,0,19,,,,,,,
2020-06-22,NL_GE_0213,0,17,,,,,,,
2020-06-22,NL_GE_0214,0,17,,,,,,,
2020-06-22,NL_GE_0216,0,21,,,,,,,
2020-06-22,NL_GE_0221,0,9,,,,,,,
2020-06-22,NL_GE_0222,0,26,,,,,,,
2020-06-22,NL_GE_0225,0,25,,,,,,,
2020-06-22,NL_GE_0226,0,14,,,,,,,
2020-06-22,NL_GE_0228,0,54,,,,,,,
2020-06-22,NL_GE_0230,0,28,,,,,,,
2020-06-22,NL_GE_0232,0,47,,,,,,,
2020-06-22,NL_GE_0233,0,33,,,,,,,
2020-06-22,NL_GE_0243,0,43,,,,,,,
2020-06-22,NL_GE_0244,0,16,,,,,,,
2020-06-22,NL_GE_0246,0,54,,,,,,,
2020-06-22,NL_GE_0252,0,17,,,,,,,
2020-06-22,NL_GE_0262,0,14,,,,,,,
2020-06-22,NL_GE_0263,0,15,,,,,,,
2020-06-22,NL_GE_0267,0,22,,,,,,,
2020-06-22,NL_GE_0268,0,128,,,,,,,
2020-06-22,NL_GE_0269,0,40,,,,,,,
2020-06-22,NL_GE_0273,0,10,,,,,,,
2020-06-22,NL_GE_0274,0,14,,,,,,,
2020-06-22,NL_GE_0275,0,34,,,,,,,
2020-06-22,NL_GE_0277,0,1,,,,,,,
2020-06-22,NL_GE_0279,0,4,,,,,,,
2020-06-22,NL_GE_0281,0,42,,,,,,,
2020-06-22,NL_GE_0285,0,18,,,,,,,
2020-06-22,NL_GE_0289,0,20,,,,,,,
2020-06-22,NL_GE_0293,0,12,,,,,,,
2020-06-22,NL_GE_0294,0,7,,,,,,,
2020-06-22,NL_GE_0296,0,43,,,,,,,
2020-06-22,NL_GE_0297,0,20,,,,,,,
2020-06-22,NL_GE_0299,0,44,,,,,,,
2020-06-22,NL_GE_0301,0,31,,,,,,,
2020-06-22,NL_GE_0302,0,56,,,,,,,
2020-06-22,NL_GE_0668,0,19,,,,,,,
2020-06-22,NL_GE_1509,0,21,,,,,,,
2020-06-22,NL_GE_1586,0,17,,,,,,,
2020-06-22,NL_GE_1705,0,31,,,,,,,
2020-06-22,NL_GE_1734,0,57,,,,,,,
2020-06-22,NL_GE_1740,0,36,,,,,,,
2020-06-22,NL_GE_1859,0,13,,,,,,,
2020-06-22,NL_GE_1876,0,17,,,,,,,
2020-06-22,NL_GE_1945,0,29,,,,,,,
2020-06-22,NL_GE_1955,0,21,,,,,,,
2020-06-22,NL_GE_1960,0,43,,,,,,,
2020-06-22,NL_GR,0,74,,,,,,,
2020-06-22,NL_GR_0003,0,3,,,,,,,
2020-06-22,NL_GR_0010,0,6,,,,,,,
2020-06-22,NL_GR_0014,0,18,,,,,,,
2020-06-22,NL_GR_0024,0,0,,,,,,,
2020-06-22,NL_GR_0037,0,2,,,,,,,
2020-06-22,NL_GR_0047,0,2,,,,,,,
2020-06-22,NL_GR_0765,0,4,,,,,,,
2020-06-22,NL_GR_1895,0,7,,,,,,,
2020-06-22,NL_GR_1950,0,5,,,,,,,
2020-06-22,NL_GR_1952,0,6,,,,,,,
2020-06-22,NL_GR_1966,0,7,,,,,,,
2020-06-22,NL_GR_1969,0,14,,,,,,,
2020-06-22,NL_LI,0,1563,,,,,,,
2020-06-22,NL_LI_0882,0,52,,,,,,,
2020-06-22,NL_LI_0888,0,16,,,,,,,
2020-06-22,NL_LI_0889,0,20,,,,,,,
2020-06-22,NL_LI_0893,0,7,,,,,,,
2020-06-22,NL_LI_0899,0,44,,,,,,,
2020-06-22,NL_LI_0907,0,16,,,,,,,
2020-06-22,NL_LI_0917,0,125,,,,,,,
2020-06-22,NL_LI_0928,0,64,,,,,,,
2020-06-22,NL_LI_0935,0,187,,,,,,,
2020-06-22,NL_LI_0938,0,22,,,,,,,
2020-06-22,NL_LI_0944,0,6,,,,,,,
2020-06-22,NL_LI_0946,0,31,,,,,,,
2020-06-22,NL_LI_0957,0,59,,,,,,,
2020-06-22,NL_LI_0965,0,19,,,,,,,
2020-06-22,NL_LI_0971,0,43,,,,,,,
2020-06-22,NL_LI_0981,0,10,,,,,,,
2020-06-22,NL_LI_0983,0,129,,,,,,,
2020-06-22,NL_LI_0984,0,37,,,,,,,
2020-06-22,NL_LI_0986,0,17,,,,,,,
2020-06-22,NL_LI_0988,0,67,,,,,,,
2020-06-22,NL_LI_0994,0,19,,,,,,,
2020-06-22,NL_LI_1507,0,41,,,,,,,
2020-06-22,NL_LI_1640,0,52,,,,,,,
2020-06-22,NL_LI_1641,0,27,,,,,,,
2020-06-22,NL_LI_1669,0,28,,,,,,,
2020-06-22,NL_LI_1711,0,39,,,,,,,
2020-06-22,NL_LI_1729,0,21,,,,,,,
2020-06-22,NL_LI_1883,0,115,,,,,,,
2020-06-22,NL_LI_1894,0,144,,,,,,,
2020-06-22,NL_LI_1903,0,54,,,,,,,
2020-06-22,NL_LI_1954,0,52,,,,,,,
2020-06-22,NL_NB,0,2759,,,,,,,
2020-06-22,NL_NB_0743,0,18,,,,,,,
2020-06-22,NL_NB_0744,0,9,,,,,,,
2020-06-22,NL_NB_0748,0,24,,,,,,,
2020-06-22,NL_NB_0753,0,31,,,,,,,
2020-06-22,NL_NB_0755,0,35,,,,,,,
2020-06-22,NL_NB_0756,0,20,,,,,,,
2020-06-22,NL_NB_0757,0,24,,,,,,,
2020-06-22,NL_NB_0758,0,145,,,,,,,
2020-06-22,NL_NB_0762,0,55,,,,,,,
2020-06-22,NL_NB_0766,0,20,,,,,,,
2020-06-22,NL_NB_0770,0,26,,,,,,,
2020-06-22,NL_NB_0772,0,182,,,,,,,
2020-06-22,NL_NB_0777,0,40,,,,,,,
2020-06-22,NL_NB_0779,0,11,,,,,,,
2020-06-22,NL_NB_0784,0,20,,,,,,,
2020-06-22,NL_NB_0785,0,32,,,,,,,
2020-06-22,NL_NB_0786,0,21,,,,,,,
2020-06-22,NL_NB_0788,0,18,,,,,,,
2020-06-22,NL_NB_0794,0,115,,,,,,,
2020-06-22,NL_NB_0796,0,126,,,,,,,
2020-06-22,NL_NB_0797,0,44,,,,,,,
2020-06-22,NL_NB_0798,0,9,,,,,,,
2020-06-22,NL_NB_0809,0,24,,,,,,,
2020-06-22,NL_NB_0815,0,9,,,,,,,
2020-06-22,NL_NB_0820,0,18,,,,,,,
2020-06-22,NL_NB_0823,0,13,,,,,,,
2020-06-22,NL_NB_0824,0,23,,,,,,,
2020-06-22,NL_NB_0826,0,48,,,,,,,
2020-06-22,NL_NB_0828,0,164,,,,,,,
2020-06-22,NL_NB_0840,0,9,,,,,,,
2020-06-22,NL_NB_0845,0,36,,,,,,,
2020-06-22,NL_NB_0847,0,33,,,,,,,
2020-06-22,NL_NB_0848,0,31,,,,,,,
2020-06-22,NL_NB_0851,0,13,,,,,,,
2020-06-22,NL_NB_0855,0,249,,,,,,,
2020-06-22,NL_NB_0856,0,115,,,,,,,
2020-06-22,NL_NB_0858,0,19,,,,,,,
2020-06-22,NL_NB_0861,0,31,,,,,,,
2020-06-22,NL_NB_0865,0,42,,,,,,,
2020-06-22,NL_NB_0866,0,7,,,,,,,
2020-06-22,NL_NB_0867,0,36,,,,,,,
2020-06-22,NL_NB_0873,0,5,,,,,,,
2020-06-22,NL_NB_0879,0,24,,,,,,,
2020-06-22,NL_NB_1652,0,79,,,,,,,
2020-06-22,NL_NB_1655,0,14,,,,,,,
2020-06-22,NL_NB_1658,0,16,,,,,,,
2020-06-22,NL_NB_1659,0,41,,,,,,,
2020-06-22,NL_NB_1667,0,11,,,,,,,
2020-06-22,NL_NB_1674,0,28,,,,,,,
2020-06-22,NL_NB_1684,0,12,,,,,,,
2020-06-22,NL_NB_1685,0,39,,,,,,,
2020-06-22,NL_NB_1702,0,20,,,,,,,
2020-06-22,NL_NB_1706,0,63,,,,,,,
2020-06-22,NL_NB_1709,0,14,,,,,,,
2020-06-22,NL_NB_1719,0,18,,,,,,,
2020-06-22,NL_NB_1721,0,96,,,,,,,
2020-06-22,NL_NB_1723,0,18,,,,,,,
2020-06-22,NL_NB_1724,0,19,,,,,,,
2020-06-22,NL_NB_1728,0,21,,,,,,,
2020-06-22,NL_NB_1771,0,33,,,,,,,
2020-06-22,NL_NB_1948,0,211,,,,,,,
2020-06-22,NL_NB_1959,0,32,,,,,,,
2020-06-22,NL_NH,0,1633,,,,,,,
2020-06-22,NL_NH_0358,0,9,,,,,,,
2020-06-22,NL_NH_0361,0,54,,,,,,,
2020-06-22,NL_NH_0362,0,58,,,,,,,
2020-06-22,NL_NH_0363,0,619,,,,,,,
2020-06-22,NL_NH_0370,0,4,,,,,,,
2020-06-22,NL_NH_0373,0,16,,,,,,,
2020-06-22,NL_NH_0375,0,15,,,,,,,
2020-06-22,NL_NH_0376,0,8,,,,,,,
2020-06-22,NL_NH_0377,0,7,,,,,,,
2020-06-22,NL_NH_0383,0,15,,,,,,,
2020-06-22,NL_NH_0384,0,17,,,,,,,
2020-06-22,NL_NH_0385,0,25,,,,,,,
2020-06-22,NL_NH_0388,0,18,,,,,,,
2020-06-22,NL_NH_0392,0,61,,,,,,,
2020-06-22,NL_NH_0394,0,68,,,,,,,
2020-06-22,NL_NH_0396,0,28,,,,,,,
2020-06-22,NL_NH_0397,0,11,,,,,,,
2020-06-22,NL_NH_0398,0,27,,,,,,,
2020-06-22,NL_NH_0399,0,9,,,,,,,
2020-06-22,NL_NH_0400,0,12,,,,,,,
2020-06-22,NL_NH_0402,0,31,,,,,,,
2020-06-22,NL_NH_0405,0,35,,,,,,,
2020-06-22,NL_NH_0406,0,22,,,,,,,
2020-06-22,NL_NH_0415,0,3,,,,,,,
2020-06-22,NL_NH_0416,0,16,,,,,,,
2020-06-22,NL_NH_0417,0,8,,,,,,,
2020-06-22,NL_NH_0420,0,19,,,,,,,
2020-06-22,NL_NH_0431,0,11,,,,,,,
2020-06-22,NL_NH_0432,0,1,,,,,,,
2020-06-22,NL_NH_0437,0,5,,,,,,,
2020-06-22,NL_NH_0439,0,66,,,,,,,
2020-06-22,NL_NH_0441,0,19,,,,,,,
2020-06-22,NL_NH_0448,0,5,,,,,,,
2020-06-22,NL_NH_0450,0,5,,,,,,,
2020-06-22,NL_NH_0451,0,16,,,,,,,
2020-06-22,NL_NH_0453,0,32,,,,,,,
2020-06-22,NL_NH_0457,0,9,,,,,,,
2020-06-22,NL_NH_0473,0,10,,,,,,,
2020-06-22,NL_NH_0479,0,117,,,,,,,
2020-06-22,NL_NH_0498,0,4,,,,,,,
2020-06-22,NL_NH_0532,0,19,,,,,,,
2020-06-22,NL_NH_0852,0,16,,,,,,,
2020-06-22,NL_NH_0880,0,20,,,,,,,
2020-06-22,NL_NH_1598,0,6,,,,,,,
2020-06-22,NL_NH_1696,0,8,,,,,,,
2020-06-22,NL_NH_1911,0,26,,,,,,,
2020-06-22,NL_NH_1942,0,23,,,,,,,
2020-06-22,NL_OV,0,548,,,,,,,
2020-06-22,NL_OV_0141,0,23,,,,,,,
2020-06-22,NL_OV_0147,0,14,,,,,,,
2020-06-22,NL_OV_0148,0,16,,,,,,,
2020-06-22,NL_OV_0150,0,47,,,,,,,
2020-06-22,NL_OV_0153,0,53,,,,,,,
2020-06-22,NL_OV_0158,0,14,,,,,,,
2020-06-22,NL_OV_0160,0,23,,,,,,,
2020-06-22,NL_OV_0163,0,8,,,,,,,
2020-06-22,NL_OV_0164,0,21,,,,,,,
2020-06-22,NL_OV_0166,0,59,,,,,,,
2020-06-22,NL_OV_0168,0,7,,,,,,,
2020-06-22,NL_OV_0173,0,14,,,,,,,
2020-06-22,NL_OV_0175,0,9,,,,,,,
2020-06-22,NL_OV_0177,0,24,,,,,,,
2020-06-22,NL_OV_0180,0,8,,,,,,,
2020-06-22,NL_OV_0183,0,12,,,,,,,
2020-06-22,NL_OV_0189,0,5,,,,,,,
2020-06-22,NL_OV_0193,0,53,,,,,,,
2020-06-22,NL_OV_1700,0,12,,,,,,,
2020-06-22,NL_OV_1708,0,14,,,,,,,
2020-06-22,NL_OV_1735,0,15,,,,,,,
2020-06-22,NL_OV_1742,0,30,,,,,,,
2020-06-22,NL_OV_1773,0,12,,,,,,,
2020-06-22,NL_OV_1774,0,20,,,,,,,
2020-06-22,NL_OV_1896,0,35,,,,,,,
2020-06-22,NL_UT,0,879,,,,,,,
2020-06-22,NL_UT_0307,0,59,,,,,,,
2020-06-22,NL_UT_0308,0,11,,,,,,,
2020-06-22,NL_UT_0310,0,27,,,,,,,
2020-06-22,NL_UT_0312,0,9,,,,,,,
2020-06-22,NL_UT_0313,0,9,,,,,,,
2020-06-22,NL_UT_0317,0,2,,,,,,,
2020-06-22,NL_UT_0321,0,24,,,,,,,
2020-06-22,NL_UT_0327,0,9,,,,,,,
2020-06-22,NL_UT_0331,0,19,,,,,,,
2020-06-22,NL_UT_0335,0,13,,,,,,,
2020-06-22,NL_UT_0339,0,5,,,,,,,
2020-06-22,NL_UT_0340,0,11,,,,,,,
2020-06-22,NL_UT_0342,0,23,,,,,,,
2020-06-22,NL_UT_0344,0,264,,,,,,,
2020-06-22,NL_UT_0345,0,48,,,,,,,
2020-06-22,NL_UT_0351,0,9,,,,,,,
2020-06-22,NL_UT_0352,0,10,,,,,,,
2020-06-22,NL_UT_0353,0,36,,,,,,,
2020-06-22,NL_UT_0355,0,37,,,,,,,
2020-06-22,NL_UT_0356,0,44,,,,,,,
2020-06-22,NL_UT_0589,0,26,,,,,,,
2020-06-22,NL_UT_0632,0,49,,,,,,,
2020-06-22,NL_UT_0736,0,39,,,,,,,
2020-06-22,NL_UT_1581,0,28,,,,,,,
2020-06-22,NL_UT_1904,0,34,,,,,,,
2020-06-22,NL_UT_1961,0,34,,,,,,,
2020-06-22,NL_ZE,0,150,,,,,,,
2020-06-22,NL_ZE_0654,0,5,,,,,,,
2020-06-22,NL_ZE_0664,0,11,,,,,,,
2020-06-22,NL_ZE_0677,0,9,,,,,,,
2020-06-22,NL_ZE_0678,0,3,,,,,,,
2020-06-22,NL_ZE_0687,0,18,,,,,,,
2020-06-22,NL_ZE_0703,0,4,,,,,,,
2020-06-22,NL_ZE_0715,0,25,,,,,,,
2020-06-22,NL_ZE_0716,0,40,,,,,,,
2020-06-22,NL_ZE_0717,0,6,,,,,,,
2020-06-22,NL_ZE_0718,0,9,,,,,,,
2020-06-22,NL_ZE_1676,0,11,,,,,,,
2020-06-22,NL_ZE_1695,0,1,,,,,,,
2020-06-22,NL_ZE_1714,0,8,,,,,,,
2020-06-22,NL_ZH,2,2166,,,,,,,
2020-06-22,NL_ZH_0482,0,10,,,,,,,
2020-06-22,NL_ZH_0484,1,61,,,,,,,
2020-06-22,NL_ZH_0489,0,40,,,,,,,
2020-06-22,NL_ZH_0501,0,11,,,,,,,
2020-06-22,NL_ZH_0502,0,53,,,,,,,
2020-06-22,NL_ZH_0503,0,38,,,,,,,
2020-06-22,NL_ZH_0505,0,84,,,,,,,
2020-06-22,NL_ZH_0512,0,18,,,,,,,
2020-06-22,NL_ZH_0513,0,40,,,,,,,
2020-06-22,NL_ZH_0518,0,336,,,,,,,
2020-06-22,NL_ZH_0523,0,2,,,,,,,
2020-06-22,NL_ZH_0530,0,16,,,,,,,
2020-06-22,NL_ZH_0531,0,10,,,,,,,
2020-06-22,NL_ZH_0534,0,8,,,,,,,
2020-06-22,NL_ZH_0537,0,31,,,,,,,
2020-06-22,NL_ZH_0542,0,10,,,,,,,
2020-06-22,NL_ZH_0546,0,39,,,,,,,
2020-06-22,NL_ZH_0547,0,13,,,,,,,
2020-06-22,NL_ZH_0553,0,8,,,,,,,
2020-06-22,NL_ZH_0556,0,20,,,,,,,
2020-06-22,NL_ZH_0569,0,9,,,,,,,
