Date,Country,AreaCode,Area,TotalCases
2020-03-30,England,E06000041,Wokingham,78
2020-03-30,England,E08000031,Wolverhampton,238
2020-03-30,England,E10000034,Worcestershire,284
2020-03-30,England,E06000014,York,34
2020-03-30,Northern Ireland,N09000001,Antrim and Newtownabbey,34
2020-03-30,Northern Ireland,N09000002,"Armagh, Banbridge and Craigavon",53
2020-03-30,Northern Ireland,N09000003,Belfast,160
2020-03-30,Northern Ireland,N09000004,Causeway Coast and Glens,11
2020-03-30,Northern Ireland,N09000005,Derry and Strabane,23
2020-03-30,Northern Ireland,N09000006,Fermanagh and Omagh,27
2020-03-30,Northern Ireland,N09000007,Lisburn and Castlereagh,66
2020-03-30,Northern Ireland,N09000008,Mid and East Antrim,28
2020-03-30,Northern Ireland,N09000009,Mid Ulster,16
2020-03-30,Northern Ireland,N09000010,"Newry, Mourne and Down",41
2020-03-30,Northern Ireland,N09000011,North Down and Ards,52
2020-03-30,Northern Ireland,,Unknown,22
2020-03-30,Scotland,S08000015,Ayrshire and Arran,154
2020-03-30,Scotland,S08000016,Borders,63
2020-03-30,Scotland,S08000017,Dumfries and Galloway,74
2020-03-30,Scotland,S08000029,Fife,70
2020-03-30,Scotland,S08000019,Forth Valley,103
2020-03-30,Scotland,S08000020,Grampian,66
2020-03-30,Scotland,S08000031,Greater Glasgow and Clyde,449
2020-03-30,Scotland,S08000022,Highland,44
2020-03-30,Scotland,S08000032,Lanarkshire,197
2020-03-30,Scotland,S08000024,Lothian,208
2020-03-30,Scotland,S08000025,Orkney,NaN
2020-03-30,Scotland,S08000026,Shetland,27
2020-03-30,Scotland,S08000030,Tayside,177
2020-03-30,Scotland,S08000028,Western Isles,NaN
2020-03-30,Wales,W11000028,Aneurin Bevan,761
2020-03-30,Wales,W11000023,Betsi Cadwaladr,116
2020-03-30,Wales,W11000029,Cardiff and Vale,467
2020-03-30,Wales,W11000030,Cwm Taf,258
2020-03-30,Wales,W11000025,Hywel Dda,123
2020-03-30,Wales,,Outside Wales,21
2020-03-30,Wales,W11000024,Powys,35
2020-03-30,Wales,W11000031,Swansea Bay,223
2020-03-30,Wales,,Unknown,25
2020-03-31,England,E09000002,Barking and Dagenham,163
2020-03-31,England,E09000003,Barnet,551
2020-03-31,England,E08000016,Barnsley,179
2020-03-31,England,E06000055,Bedford,85
2020-03-31,England,E09000004,Bexley,202
2020-03-31,England,E08000025,Birmingham,1064
2020-03-31,England,E06000008,Blackburn with Darwen,46
2020-03-31,England,E06000009,Blackpool,44
2020-03-31,England,E08000001,Bolton,102
2020-03-31,England,E06000058,"Bournemouth, Christchurch and Poole",77
2020-03-31,England,E06000036,Bracknell Forest,47
2020-03-31,England,E08000032,Bradford,149
2020-03-31,England,E09000005,Brent,590
2020-03-31,England,E06000043,Brighton and Hove,97
2020-03-31,England,E06000023,"Bristol, City of",151
2020-03-31,England,E09000006,Bromley,413
2020-03-31,England,E10000002,Buckinghamshire,247
2020-03-31,England,E08000002,Bury,100
2020-03-31,England,E08000033,Calderdale,57
2020-03-31,England,E10000003,Cambridgeshire,201
2020-03-31,England,E09000007,Camden,244
2020-03-31,England,E06000056,Central Bedfordshire,117
2020-03-31,England,E06000049,Cheshire East,128
2020-03-31,England,E06000050,Cheshire West and Chester,128
2020-03-31,England,E09000001,City of London,11
2020-03-31,England,E06000052,Cornwall and Isles of Scilly,126
2020-03-31,England,E06000047,County Durham,152
2020-03-31,England,E08000026,Coventry,207
2020-03-31,England,E09000008,Croydon,514
2020-03-31,England,E10000006,Cumbria,558
2020-03-31,England,E06000005,Darlington,28
2020-03-31,England,E06000015,Derby,211
2020-03-31,England,E10000007,Derbyshire,418
2020-03-31,England,E10000008,Devon,152
2020-03-31,England,E08000017,Doncaster,127
2020-03-31,England,E06000059,Dorset,82
2020-03-31,England,E08000027,Dudley,237
2020-03-31,England,E09000009,Ealing,421
2020-03-31,England,E06000011,East Riding of Yorkshire,78
2020-03-31,England,E10000011,East Sussex,144
2020-03-31,England,E09000010,Enfield,291
2020-03-31,England,E10000012,Essex,699
2020-03-31,England,E08000037,Gateshead,102
2020-03-31,England,E10000013,Gloucestershire,239
2020-03-31,England,E09000011,Greenwich,251
2020-03-31,England,E09000012,Hackney,253
2020-03-31,England,E06000006,Halton,57
2020-03-31,England,E09000013,Hammersmith and Fulham,213
2020-03-31,England,E10000014,Hampshire,779
2020-03-31,England,E09000014,Haringey,238
2020-03-31,England,E09000015,Harrow,392
2020-03-31,England,E06000001,Hartlepool,20
2020-03-31,England,E09000016,Havering,176
2020-03-31,England,E06000019,"Herefordshire, County of",49
2020-03-31,England,E10000015,Hertfordshire,706
2020-03-31,England,E09000017,Hillingdon,275
2020-03-31,England,E09000018,Hounslow,256
2020-03-31,England,E06000046,Isle of Wight,19
2020-03-31,England,E09000019,Islington,212
2020-03-31,England,E09000020,Kensington and Chelsea,228
2020-03-31,England,E10000016,Kent,636
2020-03-31,England,E06000010,"Kingston upon Hull, City of",21
2020-03-31,England,E09000021,Kingston upon Thames,151
2020-03-31,England,E08000034,Kirklees,127
2020-03-31,England,E08000011,Knowsley,97
2020-03-31,England,E09000022,Lambeth,549
2020-03-31,England,E10000017,Lancashire,567
2020-03-31,England,E08000035,Leeds,237
2020-03-31,England,E06000016,Leicester,134
2020-03-31,England,E10000018,Leicestershire,252
2020-03-31,England,E09000023,Lewisham,358
2020-03-31,England,E10000019,Lincolnshire,198
2020-03-31,England,E08000012,Liverpool,347
2020-03-31,England,E06000032,Luton,151
2020-03-31,England,E08000003,Manchester,228
2020-03-31,England,E06000035,Medway,136
2020-03-31,England,E09000024,Merton,275
2020-03-31,England,E06000002,Middlesbrough,87
2020-03-31,England,E06000042,Milton Keynes,149
2020-03-31,England,E08000021,Newcastle upon Tyne,240
2020-03-31,England,E09000025,Newham,370
2020-03-31,England,E10000020,Norfolk,230
2020-03-31,England,E06000012,North East Lincolnshire,31
2020-03-31,England,E06000013,North Lincolnshire,33
2020-03-31,England,E06000024,North Somerset,55
2020-03-31,England,E08000022,North Tyneside,95
2020-03-31,England,E10000023,North Yorkshire,184
2020-03-31,England,E10000021,Northamptonshire,312
2020-03-31,England,E06000057,Northumberland,95
2020-03-31,England,E06000018,Nottingham,132
2020-03-31,England,E10000024,Nottinghamshire,334
2020-03-31,England,E08000004,Oldham,151
2020-03-31,England,E10000025,Oxfordshire,329
2020-03-31,England,E06000031,Peterborough,50
2020-03-31,England,E06000026,Plymouth,58
2020-03-31,England,E06000044,Portsmouth,85
2020-03-31,England,E06000038,Reading,82
2020-03-31,England,E09000026,Redbridge,242
2020-03-31,England,E06000003,Redcar and Cleveland,63
2020-03-31,England,E09000027,Richmond upon Thames,177
2020-03-31,England,E08000005,Rochdale,127
2020-03-31,England,E08000018,Rotherham,184
2020-03-31,England,E06000017,Rutland,6
2020-03-31,England,E08000006,Salford,191
2020-03-31,England,E08000028,Sandwell,279
2020-03-31,England,E08000014,Sefton,157
2020-03-31,England,E08000019,Sheffield,766
2020-03-31,England,E06000051,Shropshire,125
2020-03-31,England,E06000039,Slough,129
2020-03-31,England,E08000029,Solihull,168
2020-03-31,England,E10000027,Somerset,78
2020-03-31,England,E06000025,South Gloucestershire,102
2020-03-31,England,E08000023,South Tyneside,61
2020-03-31,England,E06000045,Southampton,125
2020-03-31,England,E06000033,Southend-on-Sea,87
2020-03-31,England,E09000028,Southwark,545
2020-03-31,England,E08000013,St. Helens,137
2020-03-31,England,E10000028,Staffordshire,418
2020-03-31,England,E08000007,Stockport,160
2020-03-31,England,E06000004,Stockton-on-Tees,72
2020-03-31,England,E06000021,Stoke-on-Trent,71
2020-03-31,England,E10000029,Suffolk,190
2020-03-31,England,E08000024,Sunderland,164
2020-03-31,England,E10000030,Surrey,761
2020-03-31,England,E09000029,Sutton,211
2020-03-31,England,E06000030,Swindon,46
2020-03-31,England,E08000008,Tameside,116
2020-03-31,England,E06000020,Telford and Wrekin,67
2020-03-31,England,E06000034,Thurrock,93
2020-03-31,England,E06000027,Torbay,49
2020-03-31,England,E09000030,Tower Hamlets,260
2020-03-31,England,E08000009,Trafford,146
2020-03-31,England,E08000036,Wakefield,114
2020-03-31,England,E08000030,Walsall,272
2020-03-31,England,E09000031,Waltham Forest,292
2020-03-31,England,E09000032,Wandsworth,458
2020-03-31,England,E06000007,Warrington,87
2020-03-31,England,E10000031,Warwickshire,308
2020-03-31,England,E06000037,West Berkshire,73
2020-03-31,England,E10000032,West Sussex,267
2020-03-31,England,E09000033,Westminster,326
2020-03-31,England,E08000010,Wigan,124
2020-03-31,England,E06000054,Wiltshire,118
2020-03-31,England,E06000040,Windsor and Maidenhead,90
2020-03-31,England,E08000015,Wirral,139
2020-03-31,England,E06000041,Wokingham,85
2020-03-31,England,E08000031,Wolverhampton,261
2020-03-31,England,E10000034,Worcestershire,322
2020-03-31,England,E06000014,York,39
2020-03-31,Northern Ireland,N09000001,Antrim and Newtownabbey,36
2020-03-31,Northern Ireland,N09000002,"Armagh, Banbridge and Craigavon",62
2020-03-31,Northern Ireland,N09000003,Belfast,166
2020-03-31,Northern Ireland,N09000004,Causeway Coast and Glens,16
2020-03-31,Northern Ireland,N09000005,Derry and Strabane,24
2020-03-31,Northern Ireland,N09000006,Fermanagh and Omagh,29
2020-03-31,Northern Ireland,N09000007,Lisburn and Castlereagh,70
2020-03-31,Northern Ireland,N09000008,Mid and East Antrim,32
2020-03-31,Northern Ireland,N09000009,Mid Ulster,17
2020-03-31,Northern Ireland,N09000010,"Newry, Mourne and Down",44
2020-03-31,Northern Ireland,N09000011,North Down and Ards,61
2020-03-31,Northern Ireland,,Unknown,29
2020-03-31,Scotland,S08000015,Ayrshire and Arran,177
2020-03-31,Scotland,S08000016,Borders,77
2020-03-31,Scotland,S08000017,Dumfries and Galloway,92
2020-03-31,Scotland,S08000029,Fife,76
2020-03-31,Scotland,S08000019,Forth Valley,131
2020-03-31,Scotland,S08000020,Grampian,86
2020-03-31,Scotland,S08000031,Greater Glasgow and Clyde,547
2020-03-31,Scotland,S08000022,Highland,51
2020-03-31,Scotland,S08000032,Lanarkshire,244
2020-03-31,Scotland,S08000024,Lothian,269
2020-03-31,Scotland,S08000025,Orkney,NaN
2020-03-31,Scotland,S08000026,Shetland,29
2020-03-31,Scotland,S08000030,Tayside,214
2020-03-31,Scotland,S08000028,Western Isles,NaN
2020-03-31,Wales,W11000028,Aneurin Bevan,834
2020-03-31,Wales,W11000023,Betsi Cadwaladr,138
2020-03-31,Wales,W11000029,Cardiff and Vale,540
2020-03-31,Wales,W11000030,Cwm Taf,298
2020-03-31,Wales,W11000025,Hywel Dda,151
2020-03-31,Wales,,Outside Wales,25
2020-03-31,Wales,W11000024,Powys,39
2020-03-31,Wales,W11000031,Swansea Bay,254
2020-03-31,Wales,,Unknown,27
2020-04-01,England,E09000002,Barking and Dagenham,184
2020-04-01,England,E09000003,Barnet,588
2020-04-01,England,E08000016,Barnsley,205
2020-04-01,England,E06000022,Bath and North East Somerset,57
2020-04-01,England,E06000055,Bedford,100
2020-04-01,England,E09000004,Bexley,231
2020-04-01,England,E08000025,Birmingham,1172
2020-04-01,England,E06000008,Blackburn with Darwen,54
2020-04-01,England,E06000009,Blackpool,49
2020-04-01,England,E08000001,Bolton,127
2020-04-01,England,E06000058,"Bournemouth, Christchurch and Poole",92
2020-04-01,England,E06000036,Bracknell Forest,57
2020-04-01,England,E08000032,Bradford,170
2020-04-01,England,E09000005,Brent,646
2020-04-01,England,E06000043,Brighton and Hove,116
2020-04-01,England,E06000023,"Bristol, City of",168
2020-04-01,England,E09000006,Bromley,462
2020-04-01,England,E10000002,Buckinghamshire,266
2020-04-01,England,E08000002,Bury,116
2020-04-01,England,E08000033,Calderdale,63
2020-04-01,England,E10000003,Cambridgeshire,214
2020-04-01,England,E09000007,Camden,263
2020-04-01,England,E06000056,Central Bedfordshire,136
2020-04-01,England,E06000049,Cheshire East,159
2020-04-01,England,E06000050,Cheshire West and Chester,157
2020-04-01,England,E06000052,Cornwall and Isles of Scilly,147
2020-04-01,England,E06000047,County Durham,204
2020-04-01,England,E08000026,Coventry,234
2020-04-01,England,E09000008,Croydon,569
2020-04-01,England,E10000006,Cumbria,632
2020-04-01,England,E06000005,Darlington,32
2020-04-01,England,E06000015,Derby,241
2020-04-01,England,E10000007,Derbyshire,469
2020-04-01,England,E10000008,Devon,177
2020-04-01,England,E08000017,Doncaster,144
2020-04-01,England,E06000059,Dorset,97
2020-04-01,England,E08000027,Dudley,255
2020-04-01,England,E09000009,Ealing,448
2020-04-01,England,E06000011,East Riding of Yorkshire,87
2020-04-01,England,E10000011,East Sussex,165
2020-04-01,England,E09000010,Enfield,317
2020-04-01,England,E10000012,Essex,807
2020-04-01,England,E08000037,Gateshead,135
2020-04-01,England,E10000013,Gloucestershire,273
2020-04-01,England,E09000011,Greenwich,280
2020-04-01,England,E09000012,Hackney,285
2020-04-01,England,E06000006,Halton,64
2020-04-01,England,E09000013,Hammersmith and Fulham,239
2020-04-01,England,E10000014,Hampshire,850
2020-04-01,England,E09000014,Haringey,261
2020-04-01,England,E09000015,Harrow,415
2020-04-01,England,E06000001,Hartlepool,23
2020-04-01,England,E09000016,Havering,205
2020-04-01,England,E06000019,"Herefordshire, County of",55
2020-04-01,England,E10000015,Hertfordshire,790
2020-04-01,England,E09000017,Hillingdon,297
2020-04-01,England,E09000018,Hounslow,288
2020-04-01,England,E06000046,Isle of Wight,26
2020-04-01,England,E09000019,Islington,229
2020-04-01,England,E09000020,Kensington and Chelsea,244
2020-04-01,England,E10000016,Kent,747
2020-04-01,England,E06000010,"Kingston upon Hull, City of",26
2020-04-01,England,E09000021,Kingston upon Thames,160
2020-04-01,England,E08000034,Kirklees,151
2020-04-01,England,E08000011,Knowsley,115
2020-04-01,England,E09000022,Lambeth,598
2020-04-01,England,E10000017,Lancashire,658
2020-04-01,England,E08000035,Leeds,268
2020-04-01,England,E06000016,Leicester,167
2020-04-01,England,E10000018,Leicestershire,297
2020-04-01,England,E09000023,Lewisham,393
2020-04-01,England,E10000019,Lincolnshire,231
2020-04-01,England,E08000012,Liverpool,395
2020-04-01,England,E06000032,Luton,168
2020-04-01,England,E08000003,Manchester,257
2020-04-01,England,E06000035,Medway,169
2020-04-01,England,E09000024,Merton,302
2020-04-01,England,E06000002,Middlesbrough,110
2020-04-01,England,E06000042,Milton Keynes,163
2020-04-01,England,E08000021,Newcastle upon Tyne,281
2020-04-01,England,E09000025,Newham,410
2020-04-01,England,E10000020,Norfolk,252
2020-04-01,England,E06000012,North East Lincolnshire,36
2020-04-01,England,E06000013,North Lincolnshire,41
2020-04-01,England,E06000024,North Somerset,63
2020-04-01,England,E08000022,North Tyneside,130
2020-04-01,England,E10000023,North Yorkshire,216
2020-04-01,England,E10000021,Northamptonshire,366
2020-04-01,England,E06000057,Northumberland,135
2020-04-01,England,E06000018,Nottingham,148
2020-04-01,England,E10000024,Nottinghamshire,368
2020-04-01,England,E08000004,Oldham,173
2020-04-01,England,E10000025,Oxfordshire,371
2020-04-01,England,E06000031,Peterborough,56
2020-04-01,England,E06000026,Plymouth,66
2020-04-01,England,E06000044,Portsmouth,91
2020-04-01,England,E06000038,Reading,96
2020-04-01,England,E09000026,Redbridge,264
2020-04-01,England,E06000003,Redcar and Cleveland,74
2020-04-01,England,E09000027,Richmond upon Thames,192
2020-04-01,England,E08000005,Rochdale,143
2020-04-01,England,E08000018,Rotherham,206
2020-04-01,England,E08000006,Salford,208
2020-04-01,England,E08000028,Sandwell,309
2020-04-01,England,E08000014,Sefton,185
2020-04-01,England,E08000019,Sheffield,829
2020-04-01,England,E06000051,Shropshire,138
2020-04-01,England,E06000039,Slough,140
2020-04-01,England,E08000029,Solihull,183
2020-04-01,England,E10000027,Somerset,86
2020-04-01,England,E06000025,South Gloucestershire,108
2020-04-01,England,E08000023,South Tyneside,70
2020-04-01,England,E06000045,Southampton,139
2020-04-01,England,E06000033,Southend-on-Sea,103
2020-04-01,England,E09000028,Southwark,601
2020-04-01,England,E08000013,St. Helens,166
2020-04-01,England,E10000028,Staffordshire,472
2020-04-01,England,E08000007,Stockport,193
2020-04-01,England,E06000004,Stockton-on-Tees,85
2020-04-01,England,E06000021,Stoke-on-Trent,88
2020-04-01,England,E10000029,Suffolk,219
2020-04-01,England,E08000024,Sunderland,207
2020-04-01,England,E10000030,Surrey,853
2020-04-01,England,E09000029,Sutton,248
2020-04-01,England,E06000030,Swindon,54
2020-04-01,England,E08000008,Tameside,131
2020-04-01,England,E06000020,Telford and Wrekin,71
2020-04-01,England,E06000034,Thurrock,103
2020-04-01,England,E06000027,Torbay,52
2020-04-01,England,E09000030,Tower Hamlets,284
2020-04-01,England,E08000009,Trafford,174
2020-04-01,England,E08000036,Wakefield,131
2020-04-01,England,E08000030,Walsall,308
2020-04-01,England,E09000031,Waltham Forest,317
2020-04-01,England,E09000032,Wandsworth,496
2020-04-01,England,E06000007,Warrington,104
2020-04-01,England,E10000031,Warwickshire,337
2020-04-01,England,E06000037,West Berkshire,87
2020-04-01,England,E10000032,West Sussex,292
2020-04-01,England,E09000033,Westminster,344
2020-04-01,England,E08000010,Wigan,137
2020-04-01,England,E06000054,Wiltshire,128
2020-04-01,England,E06000040,Windsor and Maidenhead,99
2020-04-01,England,E08000015,Wirral,157
2020-04-01,England,E06000041,Wokingham,99
2020-04-01,England,E08000031,Wolverhampton,280
2020-04-01,England,E10000034,Worcestershire,356
2020-04-01,England,E06000014,York,51
2020-04-01,Northern Ireland,N09000001,Antrim and Newtownabbey,47
2020-04-01,Northern Ireland,N09000002,"Armagh, Banbridge and Craigavon",70
2020-04-01,Northern Ireland,N09000003,Belfast,200
2020-04-01,Northern Ireland,N09000004,Causeway Coast and Glens,18
2020-04-01,Northern Ireland,N09000005,Derry and Strabane,29
2020-04-01,Northern Ireland,N09000006,Fermanagh and Omagh,32
2020-04-01,Northern Ireland,N09000007,Lisburn and Castlereagh,81
2020-04-01,Northern Ireland,N09000008,Mid and East Antrim,36
2020-04-01,Northern Ireland,N09000009,Mid Ulster,19
2020-04-01,Northern Ireland,N09000010,"Newry, Mourne and Down",51
2020-04-01,Northern Ireland,N09000011,North Down and Ards,67
2020-04-01,Northern Ireland,,Unknown,39
2020-04-01,Scotland,S08000015,Ayrshire and Arran,199
2020-04-01,Scotland,S08000016,Borders,87
2020-04-01,Scotland,S08000017,Dumfries and Galloway,100
2020-04-01,Scotland,S08000029,Fife,96
2020-04-01,Scotland,S08000019,Forth Valley,146
2020-04-01,Scotland,S08000020,Grampian,108
